Request Number,Send Timestamp,Receive Timestamp,Duration (ms)
1746,1171.218098362,1171.324885715,106.7873529998451
1747,1171.330226678,1171.442532848,112.30617000001075
1748,1171.449306727,1171.55414325,104.83652299990354
1749,1171.560595247,1171.681696016,121.10076899989508
1750,1171.687049754,1171.784886692,97.83693800000037
1751,1171.790115811,1172.005863861,215.74805000000197
1752,1172.011882398,1172.10990781,98.02541200019732
1753,1172.115609361,1172.217467975,101.85861400009344
1754,1172.224380236,1172.329578344,105.19810800019513
1755,1172.3340914,1172.433833983,99.74258300007932
1756,1172.439692586,1172.53874297,99.05038399983823
1757,1172.545114274,1172.674974014,129.85974000002898
1758,1172.68091842,1172.829427834,148.50941400004558
1759,1172.836517034,1172.943185048,106.66801399997894
1760,1172.948681059,1173.062684919,114.00386000013896
1761,1173.070180692,1173.179865534,109.68484200020612
1762,1173.185138558,1173.287698379,102.55982099988614
1763,1173.293765267,1173.396848641,103.08337399987977
1764,1173.403329296,1173.503963482,100.63418599997931
1765,1173.513559593,1173.610473867,96.91427400002794
1766,1173.616085106,1173.715787165,99.70205900003748
1767,1173.722617867,1173.82769943,105.08156299988514
1768,1173.833216004,1174.058080038,224.86403400012023
1769,1174.064490481,1174.161384622,96.89414100012073
1770,1174.167041409,1174.365479011,198.4376020000127
1771,1174.372758002,1174.5720946,199.3365979999453
1772,1174.578182569,1174.772101201,193.91863199984982
1773,1174.778120886,1174.979261034,201.14014800014957
1774,1174.996647751,1175.179232661,182.5849100000596
1775,1175.185557673,1175.335192757,149.63508400001047
1776,1175.341099467,1175.588712785,247.61331800004882
1777,1175.595859474,1175.902460529,306.60105500010104
1778,1175.910122894,1176.068487399,158.36450500000865
1779,1176.074576266,1176.310873706,236.29744000004393
1780,1176.315959686,1176.613638522,297.67883599993183
1781,1176.621425193,1176.82343315,202.00795699997798
1782,1176.830344594,1177.027910739,197.56614499988245
1783,1177.036163893,1177.233455148,197.2912549999819
1784,1177.242181304,1177.404090559,161.909254999955
1785,1177.411193826,1177.642893376,231.69955000003029
1786,1177.64779812,1177.842929157,195.1310370000101
1787,1177.849069937,1178.058850771,209.7808339999574
1788,1178.065508436,1178.254375437,188.867000999835
1789,1178.262700668,1178.559438127,296.7374590000418
1790,1178.566079267,1178.866356678,300.2774110000246
1791,1178.873077028,1179.025734546,152.6575180000691
1792,1179.032746286,1179.27666887,243.9225840000745
1793,1179.282572541,1179.448357328,165.78478699989319
1794,1179.453111697,1179.685543754,232.4320570000964
1795,1179.69305947,1179.890115858,197.0563879999645
1796,1179.895709287,1180.033780594,138.07130700001835
1797,1180.039753646,1180.177640852,137.8872059999594
1798,1180.18441295,1180.401895867,217.4829169998702
1799,1180.411298678,1180.556677688,145.37900999994235
1800,1180.56238011,1180.810922719,248.54260899996916
1801,1180.818648424,1181.022143503,203.49507900004937
1802,1181.027643883,1181.221037247,193.3933639998031
1803,1181.226773476,1181.426542391,199.76891500004967
1804,1181.432185317,1181.571919484,139.7341670001424
1805,1181.578183123,1181.711742139,133.55901600016296
1806,1181.717730482,1181.848050403,130.3199209999093
1807,1181.852510951,1182.040671905,188.16095399984079
1808,1182.046303367,1182.273569404,227.26603699993575
1809,1182.279309838,1182.407630405,128.3205669999461
1810,1182.412920072,1182.55245259,139.53251800012367
1811,1182.55882309,1182.69261343,133.79033999990497
1812,1182.698982,1182.838597816,139.61581600005957
1813,1182.844126033,1182.980725186,136.59915299990644
1814,1182.987559589,1183.123599998,136.04040899986103
1815,1183.131295922,1183.266549872,135.25395000010576
1816,1183.271975866,1183.393272567,121.29670099989198
1817,1183.400607572,1183.52938648,128.77890800018577
1818,1183.536088788,1183.659300415,123.21162700004606
1819,1183.667138868,1183.793328761,126.18989300017347
1820,1183.799646148,1183.985783794,186.13764600013383
1821,1183.993590463,1184.294274109,300.6836460001523
1822,1184.300908683,1184.441397014,140.48833099991498
1823,1184.447639074,1184.606862987,159.22391300000527
1824,1184.61415084,1184.81007651,195.92566999995142
1825,1184.819699618,1185.018125359,198.42574099993726
1826,1185.023802618,1185.214959581,191.15696299991214
1827,1185.222913227,1185.359052073,136.13884599999437
1828,1185.363949027,1185.478061949,114.11292200000389
1829,1185.484091906,1185.616968791,132.876885000087
1830,1185.623376586,1185.745391031,122.01444500010439
1831,1185.752315711,1185.932130506,179.8147950000839
1832,1185.940551147,1186.137796601,197.2454540000399
1833,1186.143811499,1186.34113605,197.3245509998378
1834,1186.347559163,1186.456902753,109.3435899999804
1835,1186.46231703,1186.605249093,142.93206300021666
1836,1186.610536544,1186.856325395,245.788851000043
1837,1186.86268562,1187.069290088,206.60446799979582
1838,1187.075367097,1187.212143557,136.77645999996457
1839,1187.222903514,1187.346972562,124.06904799991025
1840,1187.35193968,1187.571385479,219.44579899991368
1841,1187.577555115,1187.708123184,130.56806899999174
1842,1187.713298872,1187.845378553,132.0796810000502
1843,1187.850263675,1188.081894654,231.63097900010143
1844,1188.087332731,1188.206289127,118.95639599993046
1845,1188.21130773,1188.323220795,111.91306499995335
1846,1188.329269779,1188.445915368,116.64558899997246
1847,1188.452680454,1188.594491045,141.81059099996673
1848,1188.600549477,1188.729649812,129.10033499997553
1849,1188.735464822,1188.866316338,130.8515159998933
1850,1188.87224046,1189.006908135,134.66767499994603
1851,1189.01328574,1189.139206522,125.92078200009382
1852,1189.144838013,1189.294241905,149.40389200000936
1853,1189.302388502,1189.518825863,216.43736100008937
1854,1189.52704967,1189.661711537,134.66186699997706
1855,1189.667765829,1189.800799457,133.03362800002105
1856,1189.807809423,1189.929056147,121.24672400000236
1857,1189.935879632,1190.074806044,138.92641200004618
1858,1190.082523913,1190.225270162,142.74624900008348
1859,1190.239173977,1190.361417501,122.24352399994132
1860,1190.368066502,1190.539112322,171.04582000001756
1861,1190.546678575,1190.746858315,200.1797400000669
1862,1190.752438917,1190.950074818,197.63590100001238
1863,1190.956617898,1191.098591691,141.9737929998064
1864,1191.104615456,1191.226990211,122.37475500000983
1865,1191.235255311,1191.467185286,231.92997499995727
1866,1191.473614478,1191.593527034,119.91255600014483
1867,1191.599426586,1191.74381888,144.3922939999993
1868,1191.750737514,1191.973528197,222.79068299985738
1869,1191.981524143,1192.100085801,118.56165800008966
1870,1192.107254344,1192.227839792,120.58544799992887
1871,1192.233659105,1192.382940828,149.28172300005826
1872,1192.389796349,1192.590562937,200.76658799985125
1873,1192.596390559,1192.715803922,119.41336300014882
1874,1192.721321626,1192.837130246,115.80862000005254
1875,1192.843243901,1192.962905015,119.66111399988222
1876,1192.969350991,1193.091645666,122.29467499992097
1877,1193.09803036,1193.217664344,119.63398400007463
1878,1193.226796084,1193.355355136,128.55905200012785
1879,1193.361692256,1193.509710923,148.0186670000876
1880,1193.51838621,1193.632298642,113.91243200000645
1881,1193.638171896,1193.755640602,117.46870600018156
1882,1193.764543516,1193.876058285,111.5147689999958
1883,1193.88432862,1194.021153032,136.82441200012363
1884,1194.028266397,1194.140870278,112.60388100004093
1885,1194.146746566,1194.274076205,127.3296389999814
1886,1194.298929715,1194.445299368,146.36965299996518
1887,1194.460475354,1194.590829856,130.3545020000456
1888,1194.598714534,1194.720526168,121.81163400009609
1889,1194.726598968,1194.881084265,154.48529700006475
1890,1194.885992378,1195.056667617,170.67523899982007
1891,1195.062141149,1195.203649274,141.50812500020038
1892,1195.210382909,1195.454935842,244.55293300002268
1893,1195.462372595,1195.592827804,130.45520900004703
1894,1195.599578594,1195.725173902,125.59530800012908
1895,1195.731274192,1195.849128014,117.85382199991545
1896,1195.856308879,1196.069095856,212.786977000178
1897,1196.07532791,1196.183966379,108.63846899997043
1898,1196.202480893,1196.378539996,176.0591029999432
1899,1196.384853518,1196.49899957,114.1460520000237
1900,1196.504368732,1196.635744417,131.37568499996632
1901,1196.642075959,1196.773481738,131.40577900003336
1902,1196.779218414,1196.991097872,211.87945799988483
1903,1196.997298401,1197.196388453,199.0900519999741
1904,1197.202886637,1197.404592911,201.70627400011654
1905,1197.411308912,1197.531386125,120.07721299983132
1906,1197.536151078,1197.712102277,175.95119899988276
1907,1197.718462075,1197.852114669,133.65259400006835
1908,1197.859331647,1197.98634404,127.012392999859
1909,1197.993520022,1198.226245432,232.7254100000573
1910,1198.235056092,1198.345876034,110.81994200003464
1911,1198.357956521,1198.468060404,110.10388299996521
1912,1198.474570562,1198.59749767,122.92710799988527
1913,1198.606820817,1198.7179079,111.08708300002945
1914,1198.725974572,1198.941387354,215.4127819999303
1915,1198.947648865,1199.058383107,110.73424200003501
1916,1199.063706531,1199.177221305,113.514774000123
1917,1199.183710976,1199.298696906,114.9859300001026
1918,1199.30428232,1199.447640991,143.35867099998723
1919,1199.454528175,1199.597129859,142.60168400005568
1920,1199.602449867,1199.718479171,116.02930399999423
1921,1199.728806662,1199.870330466,141.52380400014408
1922,1199.875613847,1199.996762428,121.14858099994308
1923,1200.0023432,1200.117389094,115.04589399987708
1924,1200.12438855,1200.236191939,111.80338899998787
1925,1200.241475399,1200.375236581,133.76118200017117
1926,1200.38256401,1200.487323001,104.7589910001534
1927,1200.494773656,1200.603716152,108.94249600005423
1928,1200.609292253,1200.727471194,118.17894099999648
1929,1200.732351482,1200.868159765,135.80828299996028
1930,1200.87508114,1200.988099061,113.0179209999369
1931,1200.994997207,1201.114745156,119.74794899992958
1932,1201.123826267,1201.233171453,109.34518600015508
1933,1201.240032862,1201.353707842,113.67498000004161
1934,1201.36076284,1201.469901892,109.13905200004592
1935,1201.480552033,1201.592572282,112.02024899989738
1936,1201.601824157,1201.717500916,115.6767590000527
1937,1201.72615564,1201.846920627,120.76498700002958
1938,1201.852190553,1201.9701954,118.00484700006564
1939,1201.978611322,1202.111982217,133.37089500009824
1940,1202.117246164,1202.249259269,132.0131049999418
1941,1202.25852887,1202.385940725,127.41185499999119
1942,1202.395309963,1202.509156628,113.84666499998275
1943,1202.515918183,1202.724960417,209.04223399998045
1944,1202.730086302,1202.931068357,200.98205499994037
1945,1202.937311493,1203.052626284,115.3147910001735
1946,1203.057350297,1203.176179772,118.82947499998409
1947,1203.181285621,1203.292648057,111.36243600003581
1948,1203.298413633,1203.413102112,114.68847899982393
1949,1203.418981971,1203.534100248,115.11827699996502
1950,1203.543975207,1203.657868627,113.89342000006764
1951,1203.665224172,1203.782886071,117.66189899981327
1952,1203.789540211,1203.956503858,166.96364699987498
1953,1203.961629599,1204.112224763,150.59516400015127
1954,1204.11915711,1204.247310763,128.15365300002668
1955,1204.253123874,1204.470194988,217.07111399996393
1956,1204.476519643,1204.583853392,107.33374899996306
1957,1204.589479853,1204.77293113,183.4512769999037
1958,1204.780261801,1204.893832551,113.57075000000805
1959,1204.900631524,1205.023087626,122.4561020001147
1960,1205.028767549,1205.142704655,113.93710600009399
1961,1205.14829873,1205.286302504,138.00377400002617
1962,1205.292344299,1205.489962982,197.61868299997332
1963,1205.49789521,1205.697923215,200.0280049999219
1964,1205.704389861,1205.899565252,195.17539100002068
1965,1205.909954031,1206.105641884,195.68785299998126
1966,1206.112841423,1206.256457824,143.61640100014483
1967,1206.262064694,1206.412206827,150.1421330001449
1968,1206.427414656,1206.588074509,160.6598529999701
1969,1206.595579887,1206.821447128,225.86724100005995
1970,1206.828139201,1207.053682771,225.54356999989977
1971,1207.065477532,1207.206808281,141.33074899996245
1972,1207.212071494,1207.437241403,225.16990899998746
1973,1207.443300532,1207.642291725,198.99119299998347
1974,1207.648594155,1207.845102159,196.50800399995205
1975,1207.851919985,1208.053378613,201.45862799995484
1976,1208.0600697,1208.258941358,198.87165799991635
1977,1208.265834125,1208.400534892,134.70076699991296
1978,1208.40640644,1208.535648835,129.24239500011936
1979,1208.543214981,1208.768620662,225.4056810002112
1980,1208.774845347,1208.916444867,141.59951999999976
1981,1208.92348887,1209.053856329,130.3674589998991
1982,1209.059858786,1209.279287425,219.42863899994336
1983,1209.286505485,1209.430889376,144.38389100018867
1984,1209.443188209,1209.587669788,144.48157900005754
1985,1209.594278854,1209.724810747,130.53189299989754
1986,1209.730963679,1209.86293044,131.9667609998305
1987,1209.868147589,1210.009186554,141.038965000007
1988,1210.016606476,1210.155402607,138.79613099993549
1989,1210.16511613,1210.40646759,241.3514600000326
1990,1210.412898007,1210.611147476,198.2494690000749
1991,1210.616985651,1210.725399687,108.41403599988553
1992,1210.730308416,1210.85064148,120.33306399985122
1993,1210.857135357,1211.019400409,162.26505199983876
1994,1211.027112872,1211.148245902,121.13303000000997
1995,1211.155119762,1211.326831157,171.71139500010213
1996,1211.333905092,1211.537465376,203.56028400010473
1997,1211.543144088,1211.737337937,194.1938489999302
1998,1211.744169425,1211.857962405,113.79297999997107
1999,1211.86415943,1211.991952907,127.79347700006838
2000,1211.998058899,1212.131984278,133.9253789999475
2001,1212.137498857,1212.350704137,213.20528000001104
2002,1212.357710888,1212.561780978,204.07008999995924
2003,1212.567034227,1212.680134555,113.10032799997316
2004,1212.68495811,1212.863715096,178.75698600005308
2005,1212.871457712,1213.067967294,196.50958200008972
2006,1213.074782816,1213.277298529,202.51571300013893
2007,1213.284540028,1213.389556904,105.01687600003606
2008,1213.395312689,1213.514076422,118.76373299992338
2009,1213.520852235,1213.636719126,115.86689099999603
2010,1213.642474775,1213.784399296,141.92452099996444
2011,1213.792286517,1213.989115862,196.82934499996918
2012,1213.995914768,1214.116690329,120.77556100007314
2013,1214.124803464,1214.251297592,126.49412799987658
2014,1214.258033525,1214.412355763,154.32223800007705
2015,1214.421733587,1214.561992408,140.2588209998612
2016,1214.576157238,1214.810125345,233.9681070000097
2017,1214.815726575,1214.9371622,121.43562500000371
2018,1214.94519752,1215.068835856,123.63833600011276
2019,1215.075233809,1215.218063875,142.8300659999877
2020,1215.224444332,1215.336209437,111.765104999904
2021,1215.341236495,1215.529564618,188.32812300001933
2022,1215.53441679,1215.653261424,118.84463399997003
2023,1215.659579096,1215.775969151,116.39005500001076
2024,1215.781737632,1215.941837152,160.09952000013072
2025,1215.948470788,1216.072276726,123.80593800003226
2026,1216.077723825,1216.207441405,129.7175800000332
2027,1216.215604407,1216.342187311,126.58290400008809
2028,1216.347155392,1216.459810895,112.65550299981442
2029,1216.4651407,1216.653844058,188.70335800011162
2030,1216.65980659,1216.788253368,128.44677799989768
2031,1216.794497402,1216.931272504,136.77510200000143
2032,1216.939628671,1217.266155237,326.5265659999841
2033,1217.272468145,1217.385664251,113.19610600003216
2034,1217.392107638,1217.522689109,130.5814710001414
2035,1217.529101394,1217.656234173,127.1327790000214
2036,1217.662794497,1217.796701857,133.9073599999665
2037,1217.80265867,1217.922910177,120.25150699992082
2038,1217.929620598,1218.090893694,161.273096000059
2039,1218.096522423,1218.220530392,124.00796900010391
2040,1218.226185548,1218.392355941,166.1703929999021
2041,1218.39959544,1218.515092091,115.49665100005768
2042,1218.52252049,1218.661067183,138.5466929998529
2043,1218.667277741,1218.782183256,114.9055150001459
2044,1218.789401179,1219.010385655,220.98447600001236
2045,1219.015569626,1219.142981098,127.41147200017622
2046,1219.149391325,1219.416314086,266.9227610001599
2047,1219.422350532,1219.535998668,113.64813599993795
2048,1219.542586219,1219.676720236,134.1340169999512
2049,1219.682682066,1219.815214303,132.53223699985028
2050,1219.823600983,1220.032271414,208.67043099997318
2051,1220.038914687,1220.155367489,116.45280199991248
2052,1220.160433823,1220.291175248,130.74142499999653
2053,1220.296947441,1220.421095689,124.14824799998314
2054,1220.427141659,1220.551837576,124.69591700005367
2055,1220.560094836,1220.747747864,187.6530280001134
2056,1220.753528031,1220.956378356,202.8503249998721
2057,1220.964671053,1221.078051229,113.3801759999642
2058,1221.085680703,1221.207485859,121.80515599993669
2059,1221.213195698,1221.365332451,152.13675300014984
2060,1221.372751674,1221.493086772,120.33509799994135
2061,1221.499522273,1221.618376675,118.85440200012454
2062,1221.624555098,1221.771428573,146.87347500012038
2063,1221.777239091,1221.894403129,117.16403800005537
2064,1221.899731945,1222.036084994,136.35304900003575
2065,1222.043827052,1222.289296387,245.46933499982515
2066,1222.294686552,1222.491237076,196.55052400003115
2067,1222.497175952,1222.607652359,110.47640700007832
2068,1222.612228341,1222.799805254,187.57691299992985
2069,1222.806472161,1222.920419368,113.94720699991012
2070,1222.926706795,1223.109820345,183.11354999991636
2071,1223.115773286,1223.31358148,197.8081940001175
2072,1223.319046022,1223.425658037,106.61201499988238
2073,1223.431695083,1223.562068651,130.3735679998681
2074,1223.567723151,1223.687519083,119.79593199998817
2075,1223.693276556,1223.820066172,126.78961599999639
2076,1223.826392947,1224.025557887,199.16494000017337
2077,1224.032274226,1224.146466985,114.19275899993409
2078,1224.155260891,1224.282880099,127.61920800016924
2079,1224.288704308,1224.427786144,139.0818360000594
2080,1224.434271139,1224.64071057,206.43943100003526
2081,1224.647087753,1224.844390419,197.30266600004143
2082,1224.85156443,1225.049147858,197.58342799991624
2083,1225.057126572,1225.257385236,200.25866399987535
2084,1225.264822221,1225.468732457,203.91023599995606
2085,1225.476715356,1225.59930984,122.5944839998192
2086,1225.608260374,1225.730867437,122.60706299980484
2087,1225.741226183,1225.862332012,121.10582900004374
2088,1225.868781089,1226.074344885,205.56379599997854
2089,1226.082250805,1226.207551644,125.3008389999195
2090,1226.213263034,1226.335641656,122.37862200004201
2091,1226.342662477,1226.469653596,126.99111899996751
2092,1226.47676155,1226.79218384,315.422290000015
2093,1226.798247568,1226.99467038,196.4228119998097
2094,1227.002841531,1227.131078525,128.23699399996258
2095,1227.140873163,1227.30508567,164.212507000002
2096,1227.312218426,1227.437107937,124.88951099999213
2097,1227.44286949,1227.613374778,170.50528799995845
2098,1227.620645009,1227.815462161,194.8171519998141
2099,1227.822449302,1227.939091979,116.64267700007258
2100,1227.944200279,1228.080957996,136.75771700013684
2101,1228.086379761,1228.33398637,247.6066090000586
2102,1228.341162763,1228.466081665,124.91890199999034
2103,1228.476213225,1228.636666863,160.45363800003543
2104,1228.644357299,1228.765881965,121.52466600014122
2105,1228.771073826,1228.94467274,173.5989139999674
2106,1228.952787702,1229.089491875,136.70417299999826
2107,1229.095461462,1229.252256114,156.79465199991682
2108,1229.265897165,1229.451996701,186.09953600002882
2109,1229.459439122,1229.614519648,155.08052599989242
2110,1229.62171358,1229.748581582,126.86800200003745
2111,1229.75632559,1229.963662561,207.3369710001316
2112,1229.97068751,1230.096099922,125.41241199983233
2113,1230.101906743,1230.229423051,127.51630799994018
2114,1230.240781633,1230.374597353,133.81571999980224
2115,1230.381067286,1230.507065112,125.99782600000253
2116,1230.514127831,1230.64624382,132.11598900011268
2117,1230.655059145,1230.772702568,117.64342300011776
2118,1230.781289572,1230.911295918,130.0063459998455
2119,1230.920072393,1231.089969445,169.89705199989658
2120,1231.096420741,1231.26976863,173.3478890000697
2121,1231.27598869,1231.398869426,122.88073599984273
2122,1231.410651553,1231.605708432,195.05687900004887
2123,1231.61499986,1231.728379779,113.37991900018096
2124,1231.734937518,1231.910800624,175.86310600017896
2125,1231.915834428,1232.031783534,115.9491060000164
2126,1232.040761794,1232.174945123,134.18332900005225
2127,1232.182233735,1232.42212332,239.88958500012814
2128,1232.427794622,1232.54970196,121.90733800002818
2129,1232.55705071,1232.704111038,147.06032799995228
2130,1232.709318262,1232.832286947,122.9686850001599
2131,1232.839079421,1233.010390548,171.3111270000809
2132,1233.018296027,1233.14725829,128.96226300017588
2133,1233.154341148,1233.343734886,189.39373800003523
2134,1233.351461154,1233.474760013,123.29885899998771
2135,1233.479743391,1233.595427722,115.6843310000113
2136,1233.600650264,1233.728540058,127.8897939998842
2137,1233.734647333,1233.859721467,125.07413399998768
2138,1233.8650622,1233.985308189,120.24598900006822
2139,1233.993416715,1234.12348145,130.0647350001327
2140,1234.132506714,1234.366837946,234.33123199993133
2141,1234.372881997,1234.571466279,198.58428200018352
2142,1234.577335681,1234.700835228,123.49954699993759
2143,1234.710634599,1234.831086937,120.45233799995003
2144,1234.837157518,1235.083685065,246.52754700014157
2145,1235.089181675,1235.206475584,117.29390899995451
2146,1235.213126908,1235.345612005,132.48509699997157
2147,1235.351947697,1235.477451332,125.50363500008643
2148,1235.485159768,1235.626225514,141.0657460000948
2149,1235.632253676,1235.762916558,130.66288200002418
2150,1235.772449537,1235.90161277,129.16323299987198
2151,1235.907698614,1236.050503066,142.8044519998366
2152,1236.056323782,1236.213515236,157.19145399998524
2153,1236.220252138,1236.415102956,194.8508180000772
2154,1236.421588515,1236.563921304,142.3327889999655
2155,1236.571380556,1236.707745336,136.36478000012175
2156,1236.714421057,1236.862408451,147.9873939999834
2157,1236.870165847,1237.13278415,262.6183029999538
2158,1237.140538893,1237.340122577,199.5836840001175
2159,1237.345841128,1237.543347259,197.50613099995462
2160,1237.550426721,1237.703781212,153.3544910000728
2161,1237.710903077,1237.84891976,138.01668299993253
2162,1237.8568719,1237.987842925,130.971025000008
2163,1237.995223219,1238.16088509,165.66187099988383
2164,1238.16753905,1238.313995158,146.45610799993847
2165,1238.321823778,1238.565314688,243.49090999999135
2166,1238.571564731,1238.775534786,203.97005499989973
2167,1238.787297624,1238.976619096,189.32147199984684
2168,1238.982738766,1239.283541703,300.8029370000713
2169,1239.289849526,1239.492234994,202.38546800010226
2170,1239.496813137,1239.691760041,194.9469040000622
2171,1239.700844189,1239.897300386,196.45619700008865
2172,1239.903869161,1240.053268891,149.3997299999137
2173,1240.058173848,1240.305744556,247.57070800001202
2174,1240.31412097,1240.43419702,120.0760500000797
2175,1240.442392832,1240.61331514,170.92230799994468
2176,1240.619436929,1240.740888023,121.45109400012188
2177,1240.746789253,1240.870967844,124.17859099991801
2178,1240.875754538,1241.024894002,149.13946400019995
2179,1241.031611929,1241.140068322,108.45639299986942
2180,1241.148259237,1241.329938514,181.67927700005748
2181,1241.337336823,1241.447621645,110.28482200003964
2182,1241.452939582,1241.565084743,112.14516099994398
2183,1241.570965946,1241.73986145,168.8955040001474
2184,1241.746708513,1241.866939808,120.23129500016694
2185,1241.873593031,1241.99750221,123.9091790000657
2186,1242.005635759,1242.123456283,117.8205240000807
2187,1242.134675098,1242.358106046,223.4309480002139
2188,1242.363475305,1242.474106786,110.63148099992759
2189,1242.478751595,1242.595767114,117.01551900000595
2190,1242.602611305,1242.734844998,132.23369299998922
2191,1242.747299683,1242.875179714,127.88003100013157
2192,1242.894090966,1243.070696273,176.6053070000453
2193,1243.07740928,1243.193493343,116.08406300001661
2194,1243.201231817,1243.319449183,118.21736599995347
2195,1243.325879591,1243.480643613,154.76402199988115
2196,1243.487900635,1243.610623238,122.72260300005655
2197,1243.615483667,1243.728199846,112.71617900001729
2198,1243.734129293,1243.846747318,112.61802500007434
2199,1243.852986367,1243.968896468,115.91010099982668
2200,1243.974360414,1244.087190026,112.829611999814
2201,1244.09283541,1244.207109655,114.27424500016059
2202,1244.212989282,1244.405106546,192.11726399998952
2203,1244.414200236,1244.5391571,124.95686400006889
2204,1244.544113693,1244.66126047,117.14677699978893
2205,1244.669405694,1244.775624148,106.21845399987251
2206,1244.781450908,1245.017530644,236.0797360001925
2207,1245.024837061,1245.222908831,198.0717700000696
2208,1245.230261936,1245.340556997,110.29506099998798
2209,1245.347740683,1245.454826385,107.08570199994938
2210,1245.46055932,1245.577211347,116.65202700010013
2211,1245.582994807,1245.711771156,128.77634899996337
2212,1245.7181559,1245.831617751,113.46185100001094
2213,1245.841853697,1245.960713042,118.8593449999189
2214,1245.968393372,1246.146305833,177.91246100000535
2215,1246.154085571,1246.264824338,110.7387669999298
2216,1246.270412142,1246.389063952,118.65181000007397
2217,1246.394550303,1246.506550876,112.00057299993205
2218,1246.511563104,1246.658284502,146.7213979999542
2219,1246.664353937,1246.861865321,197.5113840001086
2220,1246.868684369,1247.067751437,199.06706799997664
2221,1247.074048492,1247.188104957,114.05646499997601
2222,1247.195073698,1247.302411228,107.33752999999524
2223,1247.308130774,1247.432534555,124.40378100018279
2224,1247.439130631,1247.559778048,120.64741700010018
2225,1247.565790255,1247.67891499,113.12473500015585
2226,1247.685868246,1247.799581796,113.71355000005678
2227,1247.805616075,1248.089983565,284.36749000002237
2228,1248.096626714,1248.206392055,109.7653409999566
2229,1248.212244757,1248.321924916,109.68015899993588
2230,1248.32767703,1248.443728207,116.05117700014489
2231,1248.454103125,1248.567637082,113.53395699984503
2232,1248.576098336,1248.805700916,229.60257999989153
2233,1248.812425675,1248.92571817,113.29249499999605
2234,1248.932370929,1249.063879672,131.50874300004034
2235,1249.0699289,1249.214948333,145.01943300001585
2236,1249.223372775,1249.37465936,151.28658499997982
2237,1249.382264566,1249.501759795,119.49522899999465
2238,1249.507069964,1249.646806153,139.7361889999047
2239,1249.653473088,1249.793346188,139.87309999993158
2240,1249.803173733,1249.947239897,144.06616399992345
2241,1249.953413793,1250.136528713,183.11491999997997
2242,1250.1432929,1250.272559859,129.26695900000595
2243,1250.280297205,1250.444771525,164.47432000018125
2244,1250.45008165,1250.567540175,117.45852500007459
2245,1250.573500517,1250.750936186,177.43566900003316
2246,1250.758867593,1250.888775469,129.90787599983378
2247,1250.895563844,1251.037282704,141.7188600000827
2248,1251.043180204,1251.266038112,222.85790799992355
2249,1251.272478642,1251.383312284,110.83364200021606
2250,1251.390339608,1251.572218479,181.8788709999808
2251,1251.57779949,1251.692610714,114.81122400005006
2252,1251.698402141,1251.816833313,118.43117199987319
2253,1251.823512237,1251.980466819,156.95458200002577
2254,1251.986255932,1252.184841944,198.58601200007797
2255,1252.194320425,1252.309359487,115.03906200005076
2256,1252.315714484,1252.431690003,115.97551900013059
2257,1252.439396089,1252.562043622,122.647532999963
2258,1252.567872859,1252.698321548,130.44868899987705
2259,1252.706506249,1252.826970606,120.46435699994618
2260,1252.832797754,1252.950281753,117.48399899988726
2261,1252.95566328,1253.074229899,118.56661900014842
2262,1253.080585395,1253.21552477,134.9393749999308
2263,1253.2226724,1253.415048986,192.37658600013674
2264,1253.421567826,1253.618533876,196.96604999990086
2265,1253.624317465,1253.742133418,117.81595299999026
2266,1253.74895405,1253.932442341,183.4882910000033
2267,1253.938645667,1254.057347495,118.70182799998474
2268,1254.064352966,1254.187971515,123.61854900018443
2269,1254.193292081,1254.304919975,111.62789400009387
2270,1254.31108168,1254.41824716,107.16548000004877
2271,1254.425937791,1254.565460816,139.5230250000168
2272,1254.572422416,1254.744377983,171.95556699994086
2273,1254.750703,1254.864117715,113.41471500008993
2274,1254.870531827,1255.015163117,144.63129000000663
2275,1255.023064761,1255.141776801,118.71204000021862
2276,1255.14764046,1255.284718556,137.0780959998683
2277,1255.294595688,1255.417330393,122.73470499985706
2278,1255.426712212,1255.567886918,141.17470600012894
2279,1255.576580502,1255.692469974,115.88947199993527
2280,1255.699069651,1255.820434225,121.36457400015388
2281,1255.826225995,1255.973167629,146.9416340000862
2282,1255.978781978,1256.178457599,199.67562100009673
2283,1256.186344453,1256.294715964,108.37151100008668
2284,1256.299919356,1256.486195394,186.27603800018733
2285,1256.490969943,1256.610537903,119.56796000004033
2286,1256.617069152,1256.756772016,139.70286399990073
2287,1256.765339489,1256.8962616,130.92211099979068
2288,1256.902175451,1257.041913589,139.73813799998425
2289,1257.050324149,1257.194794601,144.47045199995046
2290,1257.202338972,1257.32546325,123.1242779999775
2291,1257.331829834,1257.442982695,111.15286099993682
2292,1257.451539646,1257.566101652,114.56200600014199
2293,1257.57310793,1257.683165991,110.05806099979054
2294,1257.689554914,1257.819398229,129.84331500001645
2295,1257.825290933,1257.952550334,127.25940100017397
2296,1257.970154953,1258.143870244,173.7152910000077
2297,1258.14971665,1258.267470948,117.75429799990889
2298,1258.27945832,1258.393698408,114.24008800008778
2299,1258.401866091,1258.51686886,115.00276899982964
2300,1258.523423027,1258.656455051,133.03202399993097
2301,1258.662386882,1258.842976179,180.58929700009685
2302,1258.847959335,1258.96873067,120.77133499997217
2303,1258.974378448,1259.102072587,127.69413900014115
2304,1259.107760682,1259.251078328,143.31764600001407
